tournament_name,start_date,end_date,center_name,center_location,pattern_name,pattern_length,pattern_volume,pattern_ratio,position,name,hometown,match_play_record,average,points,earnings,squad,score,+/-_200
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,37,Matt Zweig,"Tempe, Ariz.",'--',212.25,370,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,38,Toby Sambueno,"Apopka, FL",'--',212.08,360,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,39,Johnathan Norman,"Houston, Texas",'--',211.92,350,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,40,David Maycock,Bermuda,'--',211.83,340,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,41,Brandon Runk,"Milton, Pa.",'--',210.08,330,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,42,Dick Allen,"Chapin, S.C.",'--',209.42,320,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,43,Osku Palermaa,Finland,'--',209.25,310,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,44,Frank Snodgrass,"Adrian, MI",'--',208.58,300,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,45,Michael Martell,"Brooklyn, N.Y.",'--',208.17,290,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,46,Eric Jones,"Edmond, Okla.",'--',208,280,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,47,Kevin McCune,"Munster, Ind.",'--',207.83,270,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,48,Kim Bolleby,Sweden,'--',207.75,260,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,49,Noah Gallegos,"Denver, CO",'--',207.42,250,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,50,Andrew Anderson,"Holly, Mich.",'--',207.08,240,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,51,Michael Tang,"Blacklick, Ohio",'--',206.5,225,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,52,DJ Archer,"Louisville, Ky.",'--',206.5,225,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,53,Zeke Bayt,"Westerville, Ohio",'--',206.33,210,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,54,Ronnie Russell,"Noblesville, Ind.",'--',206.08,200,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,55,Tom Smallwood,"Saginaw, Mich.",'--',206,190,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,56,Garrett Andrus,"Austin, Tx",'--',205.92,180,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,57,Brent Boho,"Colgate, Wis.",'--',205.83,170,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,58,Cody Meiers,"Lubbock, Texas",'--',205.42,160,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,59,Cristian Azcona,Puerto Rico,'--',204.75,150,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,60,Thomas Larsen,Denmark,'--',204.58,140,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,61,Sam Cooley,Australia,'--',204.25,130,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,62,Deo Benard,"Roanoke, Texas",'--',203.75,115,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,63,Kris Koeltzow,"Wheat  Ridge, Colo.",'--',203.75,115,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,64,Stefan Wood,"Lubbock, Texas",'--',203.58,100,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,65,Chris Via,"Springfield, Ohio",'--',203.08,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,66,Anthony Neuer,"Lewisburg, Pa.",'--',202.92,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,67,Tomas Käyhkö,Finland,'--',201.83,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,68,Matt Kuba,"Minster, Ohio",'--',200.08,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,69,Ryan Kiive-Logston,Round Rock,'--',199.42,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,70,Michael Davidson,"Versailles, Ohio",'--',198.42,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,71,Darren Andretta,"Wantagh, N.Y.",'--',179.17,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,72,Anthony Simonsen,Las Vegas,'--',192.17,90,0,,,
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,1,Tomas Käyhkö,Finland,,241.83,,,A,1451,251
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,2,Wesley Low Jr.,"Palmdale, Calif.",,239.33,,,A,1436,236
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,3,Brandon Runk,"Milton, Pa.",,239,,,A,1434,234
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,4,Nathan Ruest-Lajoie,"Témiscouata-Sur-Le-Lac, Quebec",,237,,,A,1422,222
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,5,Paul Smith,"Madison, Conn.",,236.67,,,A,1420,220
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,6,Zach Wilkins,Canada,,235.83,,,A,1415,215
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,7,Ildemaro Ruiz,Venezuela,,235.33,,,A,1412,212
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,8,Michael Martell,"Brooklyn, N.Y.",,234.33,,,A,1406,206
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,9,Kyle Duster,"Scottsdale, Ariz.",,231.33,,,A,1388,188
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,10,Eric Jones,"Edmond, Okla.",,231,,,A,1386,186
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,11,Matt Zweig,"Tempe, Ariz.",,230.5,,,A,1383,183
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,12,Johnathan Norman,"Houston, Texas",,229.67,,,A,1378,178
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,13,Michael Ruben,"Selden, N.Y.",,225.5,,,A,1353,153
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,14,Matt Kuba,"Minster, Ohio",,225.17,,,A,1351,151
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,15,Stefan Wood,"Lubbock, Texas",,224.67,,,A,1348,148
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,16,Deo Benard,"Roanoke, Texas",,221.33,,,A,1328,128
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,17,Ryan Kiive-Logston,Round Rock,,221.33,,,A,1328,128
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,18,Frank Snodgrass,"Adrian, MI",,220.83,,,A,1325,125
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,19,Toby Sambueno,"Apopka, FL",,220.83,,,A,1325,125
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,20,Santtu Tahvanainen,Finland,,219.33,,,A,1316,116
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,21,Darren Andretta,"Wantagh, N.Y.",,219,,,A,1314,114
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,22,Kevin McCune,"Munster, Ind.",,217.33,,,A,1304,104
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,23,Dimitri Cruz,"Denton, Texas",,217.17,,,A,1303,103
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,24,Brent Boho,"Colgate, Wis.",,217,,,A,1302,102
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,25,David Maycock,Bermuda,,214.83,,,A,1289,89
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,26,Kim Bolleby,Sweden,,214.67,,,A,1288,88
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,27,Noah Gallegos,"Denver, CO",,214.67,,,A,1288,88
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,28,Cody Meiers,"Lubbock, Texas",,214,,,A,1284,84
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,29,Garrett Andrus,"Austin, Tx",,213.83,,,A,1283,83
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,30,Brett Berger,Lubbock,,213.67,,,A,1282,82
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,31,Joseph Grondin,"San Pedro, Calif.",,212.83,,,A,1277,77
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,32,Morgan Moore,"Aurora, Colo.",,212.5,,,A,1275,75
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,33,Brian Robinson,"Morgantown, W. Va.",,212.5,,,A,1275,75
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,34,Trevor Roberts,"Crystal River, Fla.",,212,,,A,1272,72
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,35,Levi Fintel,"Lubbock, Texas",,211,,,A,1266,66
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,36,Tim Stampe,Denmark,,210.5,,,A,1263,63
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,37,Arturo Quintero,Mexico,,209.17,,,A,1255,55
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,38,Zulmazran Zulkifli,Malaysia,,208.5,,,A,1251,51
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,39,Martin Larsen,Sweden,,207.5,,,A,1245,45
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,40,Michael Mirabile,"Coram, N.Y.",,207.33,,,A,1244,44
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,41,Zac Tackett,"Huntington, Ind.",,206.83,,,A,1241,41
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,42,Chris Sloan,Ireland,,205.83,,,A,1235,35
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,43,Bailey Mavrick,"Peru, Ind.",,204.33,,,A,1226,26
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,44,Stephen Hahn,"Spokane Valley, Wash.",,203,,,A,1218,18
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,45,Bryan Bourget,"Woonsocket, R.I.",,200.67,,,A,1204,4
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,46,Callum Borck,"Perth, Austraillia",,200.33,,,A,1202,2
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,47,Hogan Hargrove,"Mansfield, TX",,199.17,,,A,1195,-5
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,48,Jarno Lahti,Tampere,,199,,,A,1194,-6
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,49,Thomas Tkacz,"Barkhamsted, Conn.",,198.33,,,A,1190,-10
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,50,Russel Macklin,Meridian Tx,,198.17,,,A,1189,-11
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,51,Ricky Schissler,"Brighton, Colo.",,197.17,,,A,1183,-17
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,52,Bryan Hahlen,"Greenwood, S.C.",,193.67,,,A,1162,-38
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,53,Donzel Laney,"Kyle, Texas",,189.33,,,A,1136,-64
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,54,Ben Sobel,"New York, N.Y.",,185.83,,,A,1115,-85
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,55,Alan Berger,"Lubbock, Texas",,185.83,,,A,1115,-85
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,56,Randy Hawks,"Balch Springs, Texas",,182.5,,,A,1095,-105
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,57,Randy Turner,"Shallowater, Texas",,182.33,,,A,1094,-106
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,58,Brian Schamber,"Ruidoso, N.M.",,176.67,,,A,1060,-140
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,59,Christian Morris,Brenham Texas,,175.5,,,A,1053,-147
THE STORM CUP: PBA Lubbock Sports Open- PTQ,2022-03-18T12:00:00Z,,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Billy Hardwick,44,,,60,James Higgins,"St. Joseph, Mo.",,170.83,,,A,1025,-175
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,1,Dom Barrett,"Great Bentley, England",'1-0-0',231.68,"5,000.00",20000,,,
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,2,Santtu Tahvanainen,Finland,'1-1-0',230.81,"3,000.00",12000,,,
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,3,Darren Tang,Las Vegas,'1-1-0',227.38,"2,300.00",7000,,,
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,4,Chris Barnes,"Denton, Texas",'0-1-0',227.24,"1,900.00",5500,,,
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,5,Tomas Käyhkö,Finland,'--',225.96,"1,700.00",4500,,,
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,6,Nick Pate,"Inver Grove Heights, Minn.",'--',225.46,"1,550.00",4100,,,
THE STORM CUP: PBA Colorado Springs Open,2022-03-22T12:00:00Z,2022-03-24T12:00:00Z,Harmony Bowl,3845 Academy Blvd Colorado Springs CO 80917 United States,Wayne Webb,38,,,7,Jakob Butturff,"Tempe, Ariz.",'--',224.75,"1,490.00",3700,,,
